Id,SalePrice
2735,138141.73852870008
2736,140104.75438504037
2737,123463.96512858655
2738,134092.0373008998
2739,161461.14792838233
2740,135895.46618248188
2741,149069.74804138177
2742,152054.4225413595
2743,155525.5040134018
2744,159510.5636035883
2745,139224.76425329354
2746,136081.95246376624
2747,143023.40104637595
2748,125897.59029362327
2749,128263.44842521037
2750,134137.9234316716
2751,135604.11394485057
2752,191613.06059809565
2753,146113.6158726961
2754,202207.87036673853
2755,133386.57108262187
2756,93381.73783838279
2757,67088.76240651308
2758,86284.0174414628
2759,158515.71595763485
2760,124278.32636365051
2761,144712.09329833815
2762,143004.2612924833
2763,183601.94658290932
2764,147492.17909939314
2765,275900.52637498
2766,136877.35473748163
2767,86073.77983082208
2768,132693.40650285815
2769,130321.50154749949
2770,138696.815854183
2771,109784.02391528696
2772,113609.4963602351
2773,170351.58054485553
2774,143987.01872914133
2775,119993.43315330325
2776,138338.1222630201
2777,142401.99551664016
2778,101224.58149273941
2779,127478.20163488264
2780,96783.03838271894
2781,96528.6081529851
2782,94756.85126088388
2783,96583.94411716735
2784,121572.97774064777
2785,138097.0571768438
2786,67873.35235864953
2787,125599.11363183694
2788,73961.20583750778
2789,169180.66927214275
2790,92708.58343811687
2791,111166.39416909662
2792,60362.09318442894
2793,166805.6995056824
2794,96690.71873073987
2795,123846.06958146133
2796,97568.33174043815
2797,201484.32927696756
2798,106353.70910710291
2799,118177.21367276645
2800,65148.23185825292
2801,109848.2062781771
2802,132688.55969090035
2803,166362.34149968252
2804,132768.04515199445
2805,99870.57783954767
2806,80795.61331304221
2807,154438.41042353804
2808,149907.65192895412
2809,134209.43776307735
2810,128913.13371777436
2811,162851.04876058464
2812,157899.58213333425
2813,155958.23725765885
2814,152150.12591999394
2815,105379.92354970962
2816,244819.88737650454
2817,155376.5498069357
2818,131213.2729470208
2819,160689.88507940742
2820,139380.84425637836
2821,109678.10037593567
2822,198562.6219830764
2823,321047.6667437896
2824,182447.35475819837
2825,148626.46022634197
2826,132647.1516048325
2827,138107.90806872948
2828,222690.21978570457
2829,215827.66452077182
2830,231313.353121064
2831,175470.86140145126
2832,258436.3773162721
2833,297026.8268276843
2834,214634.79195426338
2835,217057.8550201535
2836,192292.09749029402
2837,155958.2055766361
2838,151046.58520138392
2839,176052.301208823
2840,199390.427511706
2841,205049.11404906074
2842,232551.09402777205
2843,147843.23592131736
2844,168143.64016784134
2845,122950.31745534674
2846,209770.5772521214
2847,204492.12623663872
2848,217379.6896020151
2849,201745.0630456395
2850,277572.694047112
2851,220215.90445320136
2852,235434.58761769434
2853,238010.86608078412
2854,139534.35825642152
2855,202874.9727894102
2856,199803.70828981866
2857,187552.13183640462
2858,202151.80982843525
2859,117241.55343737727
2860,126770.15931383095
2861,123578.18501331587
2862,194583.52976761953
2863,126259.60817685409
2864,249842.71895434032
2865,136736.79812252478
2866,139263.8421854655
2867,98185.44183894143
2868,97638.868681153
2869,105506.88633855953
2870,119446.39413783407
2871,81168.48260355003
2872,49438.284697034585
2873,97678.83680068783
2874,148702.99974491075
2875,116942.67049066903
2876,161110.71250675843
2877,144275.6883140567
2878,161553.29925026407
2879,143200.34423694265
2880,103339.38407119992
2881,147063.39178230756
2882,180392.36091161612
2883,192755.32226504854
2884,196920.7365807321
2885,189246.64380284742
2886,233474.60809918164
2887,96754.09790774663
2888,138620.50361231304
2889,55899.34457237954
2890,80057.74557842522
2891,136090.88503520383
2892,48981.95707210482
2893,83193.15964497661
2894,58377.47501425912
2895,330611.23859674396
2896,282479.36841721827
2897,208672.65495457756
2898,144970.1858275416
2899,210812.7175430876
2900,158862.01809564015
2901,208841.60148839946
2902,192011.99330953884
2903,342688.2325022607
2904,353579.3763672937
2905,88917.50010653648
2906,192829.22230248357
2907,110682.49150486861
2908,129115.16284412428
2909,147395.34212344498
2910,78067.35441898557
2911,80878.93764156025
2912,147709.79443698053
2913,82255.11817171247
2914,76557.16779882793
2915,83910.02045177156
2916,82140.34770464279
2917,167747.54122501554
2918,116616.85882000142
2919,219949.10770317185
